scenario_id,collection,budget,graph,result_set_id,source_result_set_id,approach_id,approach_label,is_reference,seed,seed_count,generations,population_size,mutation_rate,reward,cost,explicit_reward,validated_reward,runtime_seconds,is_valid,validation_notes,computed_reward,computed_cost,unique_visited_nodes,route_hops
planar_weighted_small_budget100,planar_weighted_small,100,graph_074.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,116,24,,,1.189764958,True,,116,24,3,6
planar_weighted_small_budget100,planar_weighted_small,100,graph_075.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,205,94,,,2.224290167,True,,205,94,8,18
planar_weighted_small_budget100,planar_weighted_small,100,graph_076.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,472,80,,,1.162988792,True,,472,80,8,15
planar_weighted_small_budget100,planar_weighted_small,100,graph_077.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,330,50,,,1.03261925,True,,330,50,6,10
planar_weighted_small_budget100,planar_weighted_small,100,graph_078.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,429,76,,,1.089204666,True,,429,76,8,16
planar_weighted_small_budget100,planar_weighted_small,100,graph_079.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,315,83,,,1.033196708,True,,315,83,8,14
planar_weighted_small_budget100,planar_weighted_small,100,graph_080.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,488,72,,,0.084118459,True,,488,72,9,18
planar_weighted_small_budget100,planar_weighted_small,100,graph_081.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,553,88,,,0.233914292,True,,553,88,9,18
planar_weighted_small_budget100,planar_weighted_small,100,graph_082.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,0,0,,,0.892160084,True,,0,0,0,0
planar_weighted_small_budget100,planar_weighted_small,100,graph_083.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,285,79,,,1.057430083,True,,285,79,8,12
planar_weighted_small_budget100,planar_weighted_small,100,graph_084.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,13,18,,,0.9977805,True,,13,18,1,2
planar_weighted_small_budget100,planar_weighted_small,100,graph_085.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,223,99,,,1.258950375,True,,223,99,8,15
planar_weighted_small_budget100,planar_weighted_small,100,graph_086.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,225,74,,,1.360946291,True,,225,74,7,16
planar_weighted_small_budget100,planar_weighted_small,100,graph_087.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,423,60,,,1.258093375,True,,423,60,8,18
planar_weighted_small_budget100,planar_weighted_small,100,graph_088.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,501,92,,,4.11458175,True,,501,92,8,16
planar_weighted_small_budget100,planar_weighted_small,100,graph_089.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,327,69,,,0.522896584,True,,327,69,7,13
planar_weighted_small_budget100,planar_weighted_small,100,graph_090.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,301,94,,,1.84899225,True,,301,94,7,14
planar_weighted_small_budget100,planar_weighted_small,100,graph_091.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,0,0,,,0.377323291,True,,0,0,0,0
planar_weighted_small_budget100,planar_weighted_small,100,graph_092.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,509,63,,,0.500932292,True,,509,63,8,13
planar_weighted_small_budget100,planar_weighted_small,100,graph_093.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,26,8,,,0.416548,True,,26,8,1,2
planar_weighted_small_budget100,planar_weighted_small,100,graph_094.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,378,71,,,0.428986417,True,,378,71,7,14
planar_weighted_small_budget100,planar_weighted_small,100,graph_095.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,364,64,,,0.429782834,True,,364,64,8,16
planar_weighted_small_budget100,planar_weighted_small,100,graph_096.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,378,46,,,0.421621333,True,,378,46,6,12
planar_weighted_small_budget100,planar_weighted_small,100,graph_097.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,395,72,,,0.44208525,True,,395,72,8,16
planar_weighted_small_budget100,planar_weighted_small,100,graph_098.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,235,56,,,0.426090959,True,,235,56,6,10
planar_weighted_small_budget100,planar_weighted_small,100,graph_099.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,474,74,,,0.463114625,True,,474,74,8,12
planar_weighted_small_budget100,planar_weighted_small,100,graph_100.txt,exact_planar_weighted_small_b100,exact_planar_weighted_small_b100,exact,Small-Instance Exact Solver,True,,,,,,413,53,,,0.777847333,True,,413,53,8,16
planar_weighted_small_budget030,planar_weighted_small,30,graph_001.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,277,28,,,0.2754452920053154,True,,277,28,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_002.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,157,24,,,0.23246758300228976,True,,157,24,3,5
planar_weighted_small_budget030,planar_weighted_small,30,graph_003.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,101,26,,,0.31568425000295974,True,,101,26,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_004.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,255,26,,,0.36031504202401266,True,,255,26,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_005.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.11730524999438785,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_006.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,323,27,,,0.5844897080096416,True,,323,27,5,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_007.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,124,28,,,0.22372633399209008,True,,124,28,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_008.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,300,25,,,0.4664632499916479,True,,300,25,5,9
planar_weighted_small_budget030,planar_weighted_small,30,graph_009.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,111,30,,,0.22905212501063943,True,,111,30,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_010.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,87,30,,,0.38832812500186265,True,,87,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_011.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,277,28,,,0.530339416989591,True,,277,28,6,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_012.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,133,20,,,0.21123108299798332,True,,133,20,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_013.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,444,30,,,0.5594785829889588,True,,444,30,5,10
planar_weighted_small_budget030,planar_weighted_small,30,graph_014.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,167,20,,,0.32440179100376554,True,,167,20,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_015.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,169,29,,,0.41773400001693517,True,,169,29,4,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_016.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,216,28,,,0.27313145899097435,True,,216,28,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_017.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,188,29,,,0.39274849998764694,True,,188,29,4,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_018.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,202,30,,,0.21486216702032834,True,,202,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_019.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,136,26,,,0.2909768749959767,True,,136,26,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_020.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,255,28,,,0.38604450001730584,True,,255,28,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_021.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,200,28,,,0.2620305830205325,True,,200,28,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_022.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,258,26,,,0.26299845799803734,True,,258,26,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_023.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,183,30,,,0.2672034999995958,True,,183,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_024.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,216,27,,,0.37125974998343736,True,,216,27,4,5
planar_weighted_small_budget030,planar_weighted_small,30,graph_025.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,197,26,,,0.39821633300743997,True,,197,26,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_026.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,234,20,,,0.4891822919889819,True,,234,20,5,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_027.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,35,20,,,0.17492399999173358,True,,35,20,1,2
planar_weighted_small_budget030,planar_weighted_small,30,graph_028.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,51,6,,,0.130022208992159,True,,51,6,1,2
planar_weighted_small_budget030,planar_weighted_small,30,graph_029.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,121,22,,,0.31009745798655786,True,,121,22,4,5
planar_weighted_small_budget030,planar_weighted_small,30,graph_030.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,107,28,,,0.1810682089999318,True,,107,28,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_031.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.10377483299816959,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_032.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,122,24,,,0.22718000001623295,True,,122,24,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_033.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,339,26,,,0.4376123749825638,True,,339,26,4,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_034.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,273,29,,,0.3778703339921776,True,,273,29,5,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_035.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,280,23,,,0.5444152910204139,True,,280,23,5,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_036.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,181,22,,,0.41176099999574944,True,,181,22,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_037.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,130,30,,,0.24674729100661352,True,,130,30,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_038.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,1,18,,,0.13800004101358354,True,,1,18,1,2
planar_weighted_small_budget030,planar_weighted_small,30,graph_039.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,144,30,,,0.27729545801412314,True,,144,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_040.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,299,24,,,0.3134586660016794,True,,299,24,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_041.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,489,27,,,0.45278741701622494,True,,489,27,6,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_042.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.10362270902260207,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_043.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.10802704200614244,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_044.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,268,30,,,0.426738457987085,True,,268,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_045.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,314,30,,,0.4157691670116037,True,,314,30,5,10
planar_weighted_small_budget030,planar_weighted_small,30,graph_046.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,230,30,,,0.2817221659934148,True,,230,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_047.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,224,22,,,0.38313429200206883,True,,224,22,4,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_048.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,168,30,,,0.3576899579784367,True,,168,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_049.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,134,26,,,0.3727008339774329,True,,134,26,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_050.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,157,30,,,0.26817712499178015,True,,157,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_051.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,128,18,,,0.26014450000366196,True,,128,18,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_052.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,98,22,,,0.22333804200752638,True,,98,22,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_053.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,278,30,,,0.34832054199068807,True,,278,30,4,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_054.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.11421299999346957,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_055.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,204,30,,,0.5238104579912033,True,,204,30,6,12
planar_weighted_small_budget030,planar_weighted_small,30,graph_056.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,197,30,,,0.30478537498856895,True,,197,30,3,5
planar_weighted_small_budget030,planar_weighted_small,30,graph_057.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,153,27,,,0.2417706249980256,True,,153,27,3,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_058.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,222,29,,,0.3130149159987923,True,,222,29,3,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_059.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,242,28,,,0.37109912501182407,True,,242,28,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_060.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,283,22,,,0.5168934160028584,True,,283,22,5,10
planar_weighted_small_budget030,planar_weighted_small,30,graph_061.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,79,4,,,0.16535554197616875,True,,79,4,1,2
planar_weighted_small_budget030,planar_weighted_small,30,graph_062.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,280,22,,,0.4201969999994617,True,,280,22,4,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_063.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,207,28,,,0.33553737500915304,True,,207,28,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_064.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,220,30,,,0.3460919999924954,True,,220,30,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_065.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,148,22,,,0.22885883299750276,True,,148,22,2,4
planar_weighted_small_budget030,planar_weighted_small,30,graph_066.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,249,20,,,0.32345641701249406,True,,249,20,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_067.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,224,29,,,0.2981910840026103,True,,224,29,5,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_068.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,320,25,,,0.3544430000183638,True,,320,25,4,5
planar_weighted_small_budget030,planar_weighted_small,30,graph_069.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,259,30,,,0.3473694999993313,True,,259,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_070.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,189,24,,,0.2822236669890117,True,,189,24,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_071.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,156,26,,,0.24747474998002872,True,,156,26,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_072.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.1022327080136165,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_073.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.16184050001902506,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_074.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,116,24,,,0.2832241669821087,True,,116,24,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_075.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,152,30,,,0.4069653750048019,True,,152,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_076.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,264,30,,,0.3613371250103228,True,,264,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_077.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,202,30,,,0.3442845419922378,True,,202,30,4,7
planar_weighted_small_budget030,planar_weighted_small,30,graph_078.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,206,28,,,0.36187866699765436,True,,206,28,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_079.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,174,28,,,0.26308595802402124,True,,174,28,3,6
planar_weighted_small_budget030,planar_weighted_small,30,graph_080.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,319,28,,,0.665750415995717,True,,319,28,6,12
planar_weighted_small_budget030,planar_weighted_small,30,graph_081.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,234,30,,,0.4194182500068564,True,,234,30,4,8
planar_weighted_small_budget030,planar_weighted_small,30,graph_082.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,0,0,,,0.1117013750190381,True,,0,0,0,0
planar_weighted_small_budget030,planar_weighted_small,30,graph_083.txt,ga_planar_weighted_small_b030_seed001,ga_planar_weighted_small_b030_seed001,ga,Genetic Algorithm,False,1.0,1.0,100.0,50.0,0.1,129,24,,,0.2692247499944642,True,,129,24,3,6
